CustomerID,Country,Recency,Frequency,Monetary,AvgBasketValue,ProductDiversity,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_sum,RFM_segment,segment,PredictedCLV_6m
15511,United Kingdom,12,5,900.53,180.11,117,73,18.0,5,4,3,12,Regular,Loyal,387.67
15512,United Kingdom,156,4,331.58,82.9,29,520,172.7,3,3,2,8,Regular,At-Risk,11.68
15513,United Kingdom,33,35,26437.05,755.34,278,661,19.1,4,5,5,14,Champions,VIP,1665.22
15514,United Kingdom,12,18,6388.28,354.9,170,722,42.0,5,5,5,15,Champions,VIP,1170.82
15515,United Kingdom,387,1,171.81,171.81,7,0,0.0,2,1,1,4,Lost,At-Risk,1.98
15516,United Kingdom,45,3,62.43,20.81,15,1,0.5,4,3,1,8,Regular,At-Risk,17.23
15517,United Kingdom,233,1,267.03,267.03,27,0,0.0,2,1,1,4,Lost,Occasional,6.81
15518,United Kingdom,64,15,4189.99,279.33,250,655,46.4,3,5,5,13,Loyal,VIP,242.78
15519,United Kingdom,383,2,344.61,172.3,34,63,63.0,2,2,2,6,Lost,At-Risk,7.26
15520,United Kingdom,2,1,343.5,343.5,18,0,0.0,5,1,2,8,New / Promising,Loyal,1.52
15521,United Kingdom,40,16,7087.64,442.98,185,663,43.9,4,5,5,14,Champions,VIP,874.99
15522,United Kingdom,33,2,397.99,199.0,47,54,54.0,4,2,2,8,New / Promising,Loyal,10.17
15523,United Kingdom,84,16,17259.19,1078.7,65,653,43.1,3,5,5,13,Loyal,VIP,37.58
15524,United Kingdom,25,2,591.4,295.7,9,582,582.0,4,2,2,8,New / Promising,Loyal,7.06
15525,United Kingdom,2,4,887.72,221.93,151,380,126.3,5,3,3,11,Regular,Loyal,14.68
15526,United Kingdom,33,2,148.44,74.22,4,0,0.0,4,2,1,7,New / Promising,At-Risk,1.67
15527,United Kingdom,19,23,5554.04,241.48,225,705,31.6,5,5,5,15,Champions,VIP,1576.55
15528,United Kingdom,254,1,229.33,229.33,26,0,0.0,2,1,1,4,Lost,At-Risk,1.76
15529,United Kingdom,23,12,4781.11,398.43,450,371,33.2,4,5,5,14,Champions,VIP,174.0
15530,United Kingdom,22,5,1808.68,361.74,111,491,122.5,4,4,4,12,Champions,Loyal,144.99
15531,United Kingdom,8,2,1972.39,986.2,196,22,22.0,5,2,4,11,New / Promising,Loyal,71.57
15532,United Kingdom,25,10,3717.2,371.72,416,523,57.7,4,5,5,14,Champions,VIP,39.26
15533,United Kingdom,19,3,807.57,269.19,73,69,34.5,5,3,3,11,Regular,Loyal,40.82
15534,United Kingdom,726,1,162.25,162.25,8,0,0.0,1,1,1,3,Lost,At-Risk,2.03
15535,United Kingdom,173,6,1044.37,174.06,88,275,54.8,3,4,3,10,Regular,Loyal,20.82
15536,United Kingdom,409,1,259.09,259.09,16,0,0.0,2,1,1,4,Lost,At-Risk,4.67
15537,United Kingdom,163,1,110.92,110.92,24,0,0.0,3,1,1,5,Regular,At-Risk,0.86
15538,United Kingdom,538,6,3358.4,559.73,3,125,24.8,1,4,5,10,Loyal,Occasional,1.81
15539,United Kingdom,7,1,538.46,538.46,41,0,0.0,5,1,2,8,New / Promising,Loyal,21.35
15540,United Kingdom,11,2,460.68,230.34,31,364,364.0,5,2,2,9,New / Promising,Loyal,24.2
15541,United Kingdom,114,1,85.13,85.13,29,0,0.0,3,1,1,5,Regular,At-Risk,3.18
15542,United Kingdom,512,3,855.71,285.24,212,225,112.5,1,3,3,7,At-Risk,Occasional,3.27
15543,United Kingdom,288,2,242.26,121.13,50,171,171.0,2,2,1,5,Lost,At-Risk,5.19
15544,United Kingdom,9,20,7807.89,390.39,175,671,34.8,5,5,5,15,Champions,VIP,2070.4
15545,United Kingdom,54,2,288.97,144.49,78,316,316.0,4,2,2,8,New / Promising,Loyal,0.91
15546,United Kingdom,607,2,1079.1000000000001,539.55,6,0,0.0,1,2,3,6,Lost,Occasional,30.55
15547,United Kingdom,7,26,10002.65,384.72,651,725,28.6,5,5,5,15,Champions,VIP,716.89
15548,United Kingdom,596,1,158.09,158.09,23,0,0.0,1,1,1,3,Lost,At-Risk,4.69
15549,United Kingdom,77,8,2330.41,291.3,138,620,88.1,3,4,4,11,Loyal,Loyal,344.0
15550,United Kingdom,4,12,2211.05,184.25,166,732,66.1,5,5,4,14,Champions,VIP,495.23
15551,United Kingdom,37,7,1679.81,239.97,117,513,85.2,4,4,4,12,Champions,Loyal,121.9
15552,United Kingdom,217,2,252.52,126.26,29,405,405.0,2,2,1,5,Lost,At-Risk,1.11
15553,United Kingdom,60,1,428.93,428.93,51,0,0.0,3,1,2,6,Regular,Occasional,8.12
15554,United Kingdom,278,1,217.2,217.2,14,0,0.0,2,1,1,4,Lost,At-Risk,0.53
15555,United Kingdom,12,36,11233.78,312.05,666,721,20.2,5,5,5,15,Champions,VIP,777.95
15556,United Kingdom,24,1,279.77,279.77,31,0,0.0,4,1,1,6,New / Promising,Loyal,6.49
15557,United Kingdom,29,1,468.90999999999997,468.91,16,0,0.0,4,1,2,7,New / Promising,Occasional,3.87
15558,United Kingdom,639,1,202.67999999999998,202.68,23,0,0.0,1,1,1,3,Lost,At-Risk,4.27
15559,United Kingdom,568,1,1109.4,1109.4,62,0,0.0,1,1,3,5,Lost,Occasional,3.82
15560,United Kingdom,398,2,153.52,76.76,10,0,0.0,2,2,1,5,Lost,At-Risk,3.33
15561,United Kingdom,12,8,1934.3899999999999,241.8,65,651,92.6,5,4,4,13,Champions,Loyal,354.46
15562,United Kingdom,352,3,671.4300000000001,223.81,32,374,186.5,2,3,3,8,At-Risk,Occasional,12.4
15563,United Kingdom,22,6,2820.46,470.08,178,658,131.4,4,4,4,12,Champions,VIP,220.74
15564,United Kingdom,463,2,70.74000000000001,35.37,4,212,212.0,1,2,1,4,Lost,At-Risk,67.09
15565,United Kingdom,50,2,173.16,86.58,8,20,20.0,4,2,1,7,New / Promising,At-Risk,2.0
15566,United Kingdom,393,2,227.87,113.94,9,331,331.0,2,2,1,5,Lost,At-Risk,16.77
15567,United Kingdom,19,1,186.01,186.01,7,0,0.0,5,1,1,7,New / Promising,At-Risk,3.01
15568,United Kingdom,3,3,758.29,252.76,27,70,34.5,5,3,3,11,Regular,Loyal,64.75
15569,United Kingdom,104,10,3583.45,358.34,123,545,60.2,3,5,5,13,Loyal,VIP,240.92
15570,United Kingdom,7,25,8736.49,349.46,442,614,25.1,5,5,5,15,Champions,VIP,561.53
15571,United Kingdom,12,14,3892.35,278.02,442,721,55.0,5,5,5,15,Champions,VIP,108.37
15572,United Kingdom,5,10,3965.2,396.52,259,599,66.1,5,5,5,15,Champions,VIP,835.69
15573,United Kingdom,32,5,1180.47,236.09,180,697,173.8,4,4,3,11,Regular,Loyal,1.49
15574,United Kingdom,178,6,1101.44,183.57,191,286,56.8,3,4,3,10,Regular,Loyal,8.98
15575,United Kingdom,620,1,30.1,30.1,3,0,0.0,1,1,1,3,Lost,At-Risk,1.17
15576,United Kingdom,38,1,921.37,921.37,43,0,0.0,4,1,3,8,New / Promising,Occasional,3.75
15577,United Kingdom,151,5,396.03,79.21,58,575,143.2,3,4,2,9,Regular,At-Risk,5.21
15578,United Kingdom,162,1,127.1,127.1,13,0,0.0,3,1,1,5,Regular,At-Risk,1.27
15579,United Kingdom,69,5,1250.63,250.13,140,363,90.5,3,4,4,11,Loyal,Loyal,188.12
15580,United Kingdom,377,8,1375.39,171.92,150,293,41.6,2,4,4,10,Loyal,Loyal,57.58
15581,United Kingdom,156,34,4505.16,132.5,541,581,17.2,3,5,5,13,Loyal,VIP,8.01
15582,United Kingdom,25,3,682.91,227.64,39,195,97.5,4,3,3,10,Regular,Loyal,31.99
15583,United Kingdom,376,1,95.96000000000001,95.96,37,0,0.0,2,1,1,4,Lost,At-Risk,3.85
15584,United Kingdom,24,6,1268.2,211.37,174,646,128.8,4,4,4,12,Champions,Loyal,19.22
15585,United Kingdom,177,1,455.3,455.3,31,0,0.0,3,1,2,6,Regular,Occasional,2.24
15586,United Kingdom,593,3,1139.1,379.7,30,108,54.0,1,3,3,7,At-Risk,Occasional,7.3
15587,United Kingdom,50,7,1522.08,217.44,3,441,73.2,4,4,4,12,Champions,Loyal,84.5
15588,United Kingdom,678,1,579.6,579.6,4,0,0.0,1,1,2,4,Lost,Occasional,8.06
15589,United Kingdom,256,3,478.53,159.51,28,54,27.0,2,3,2,7,Regular,At-Risk,5.65
15590,United Kingdom,382,5,1496.6,299.32,75,224,55.8,2,4,4,10,Loyal,Occasional,24.45
15591,United Kingdom,583,3,217.9,72.63,6,91,45.0,1,3,1,5,Regular,At-Risk,17.52
15592,United Kingdom,47,1,388.58,388.58,24,0,0.0,4,1,2,7,New / Promising,Occasional,13.25
15593,United Kingdom,71,1,199.8,199.8,5,0,0.0,3,1,1,5,Regular,At-Risk,5.15
15594,United Kingdom,16,5,1771.78,354.36,85,218,54.5,5,4,4,13,Champions,Loyal,59.43
15595,United Kingdom,488,1,357.59999999999997,357.6,4,0,0.0,1,1,2,4,Lost,At-Risk,4.46
15596,United Kingdom,101,9,2727.72,303.08,82,398,49.5,3,5,4,12,Loyal,Loyal,443.99
15597,United Kingdom,35,2,563.37,281.68,35,540,540.0,4,2,2,8,New / Promising,Loyal,6.35
15598,United Kingdom,53,2,548.02,274.01,32,374,374.0,4,2,2,8,New / Promising,Loyal,5.39
15599,United Kingdom,27,3,1250.06,416.69,77,419,209.0,4,3,4,11,Regular,Loyal,0.95
15600,United Kingdom,428,4,1199.31,299.83,55,165,54.7,1,3,3,7,At-Risk,Occasional,22.73
15601,United Kingdom,11,30,14191.74,473.06,310,727,24.6,5,5,5,15,Champions,VIP,1608.43
15602,United Kingdom,8,16,3137.96,196.12,62,729,48.0,5,5,5,15,Champions,VIP,213.1
15603,United Kingdom,79,2,88.48,44.24,4,569,569.0,3,2,1,6,Regular,At-Risk,4.15
15604,United Kingdom,52,1,216.39,216.39,17,0,0.0,4,1,1,6,New / Promising,At-Risk,2.15
15605,United Kingdom,36,9,1741.95,193.55,80,658,81.8,4,5,4,13,Champions,Loyal,117.2
15606,United Kingdom,61,17,5230.99,307.71,84,586,36.2,3,5,5,13,Loyal,VIP,697.29
15607,United Kingdom,337,9,1708.97,189.89,95,364,45.1,2,5,4,11,Loyal,Loyal,45.83
15608,United Kingdom,28,5,1785.98,357.2,93,387,96.2,4,4,4,12,Champions,Loyal,53.95
15609,United Kingdom,184,1,298.48,298.48,16,0,0.0,3,1,2,6,Regular,Occasional,11.1
15610,United Kingdom,52,1,112.46000000000001,112.46,6,0,0.0,4,1,1,6,New / Promising,At-Risk,1.99
15611,United Kingdom,10,24,2976.28,124.01,42,673,28.7,5,5,5,15,Champions,VIP,696.29
15612,United Kingdom,36,2,195.15,97.58,4,25,25.0,4,2,1,7,New / Promising,At-Risk,6.4
15613,United Kingdom,610,1,433.71999999999997,433.72,27,0,0.0,1,1,2,4,Lost,Occasional,6.19
15614,United Kingdom,438,4,3147.36,786.84,73,188,62.7,1,3,5,9,At-Risk,Occasional,14.38
15615,United Kingdom,10,47,21373.97,454.77,292,726,15.4,5,5,5,15,Champions,VIP,3228.95
15616,United Kingdom,438,1,317.11,317.11,13,0,0.0,1,1,2,4,Lost,Occasional,12.47
15617,United Kingdom,396,3,828.55,276.18,41,111,55.0,2,3,3,8,At-Risk,Occasional,1.98
15618,United Kingdom,33,4,776.85,194.21,38,103,34.3,4,3,3,10,Regular,Loyal,61.59
15619,United Kingdom,11,1,336.4,336.4,3,0,0.0,5,1,2,8,New / Promising,At-Risk,9.48
15620,United Kingdom,57,4,1942.36,485.59,114,353,117.3,4,3,4,11,Regular,Loyal,5.86
15621,United Kingdom,4,4,1293.03,323.26,11,17,5.3,5,3,4,12,Regular,Loyal,57.56
15622,United Kingdom,43,17,7852.61,461.92,331,602,37.4,4,5,5,14,Champions,VIP,686.27
15623,United Kingdom,141,8,2437.05,304.63,91,588,83.6,3,4,4,11,Loyal,Loyal,112.58
15624,United Kingdom,117,4,588.13,147.03,26,139,46.0,3,3,2,8,Regular,Loyal,6.1
15625,United Kingdom,104,9,3236.4,359.6,106,438,54.2,3,5,5,13,Loyal,VIP,442.5
15626,United Kingdom,75,3,1067.52,355.84,73,346,172.5,3,3,3,9,Regular,Loyal,0.76
15627,United Kingdom,457,2,566.9,283.45,23,65,65.0,1,2,2,5,Lost,Occasional,27.82
15628,United Kingdom,5,17,5333.08,313.71,136,721,44.6,5,5,5,15,Champions,VIP,1439.7
15629,United Kingdom,450,4,2240.9,560.22,39,82,27.3,1,3,4,8,At-Risk,Occasional,9.38
15630,United Kingdom,45,3,1481.4,493.8,76,599,299.0,4,3,4,11,Regular,Loyal,6.27
15631,United Kingdom,642,1,596.67,596.67,39,0,0.0,1,1,2,4,Lost,Occasional,8.2
15632,United Kingdom,16,8,3285.31,410.66,107,259,36.6,5,4,5,14,Champions,VIP,906.95
15633,United Kingdom,509,13,4335.96,333.54,77,221,17.9,1,5,5,11,Loyal,VIP,1.64
15634,United Kingdom,17,2,554.65,277.32,34,366,366.0,5,2,2,9,New / Promising,Loyal,9.78
15635,United Kingdom,396,1,100.35,100.35,2,0,0.0,2,1,1,4,Lost,At-Risk,1.94
15636,United Kingdom,90,4,1444.58,361.14,39,479,159.3,3,3,4,10,Regular,Loyal,133.48
15637,United Kingdom,53,5,797.59,159.52,37,671,167.5,4,4,3,11,Regular,Loyal,16.24
15638,United Kingdom,379,6,2265.2,377.53,20,231,46.0,2,4,4,10,Loyal,Occasional,20.76
15639,United Kingdom,134,3,1065.08,355.03,61,471,235.0,3,3,3,9,Regular,Occasional,3.63
15640,United Kingdom,4,29,23459.51,808.95,302,720,25.4,5,5,5,15,Champions,VIP,4052.27
15641,United Kingdom,105,12,5345.55,445.46,249,627,56.6,3,5,5,13,Loyal,VIP,202.98
15642,United Kingdom,730,1,105.77999999999999,105.78,6,0,0.0,1,1,1,3,Lost,At-Risk,0.9
15643,United Kingdom,192,3,664.0,221.33,31,90,45.0,2,3,3,8,At-Risk,Occasional,9.9
15644,United Kingdom,166,4,803.54,200.88,166,94,31.0,3,3,3,9,Regular,Loyal,2.65
15645,United Kingdom,19,3,1054.75,351.58,58,406,203.0,5,3,3,11,Regular,Loyal,1.49
15646,United Kingdom,158,5,784.81,156.96,65,252,63.0,3,4,3,10,Regular,Loyal,4.34
15647,United Kingdom,415,1,169.0,169.0,11,0,0.0,1,1,1,3,Lost,At-Risk,6.96
15648,United Kingdom,204,2,639.5,319.75,23,62,62.0,2,2,3,7,Lost,Occasional,12.64
15649,United Kingdom,336,4,1660.35,415.09,8,50,16.7,2,3,4,9,At-Risk,Occasional,1.74
15650,United Kingdom,522,2,553.88,276.94,33,106,106.0,1,2,2,5,Lost,Occasional,10.17
15651,United Kingdom,37,5,1259.06,251.81,52,559,139.5,4,4,4,12,Champions,Loyal,19.16
15652,United Kingdom,91,5,1405.94,281.19,93,393,97.8,3,4,4,11,Loyal,Loyal,81.18
15653,United Kingdom,93,2,877.44,438.72,4,23,23.0,3,2,3,8,Regular,Occasional,6.33
15654,United Kingdom,9,2,922.53,461.26,15,16,16.0,5,2,3,10,New / Promising,Loyal,55.51
15655,United Kingdom,243,1,560.67,560.67,34,0,0.0,2,1,2,5,Lost,Occasional,1.11
15656,United Kingdom,45,4,748.5,187.12,46,238,79.3,4,3,3,10,Regular,Loyal,59.94
15657,United Kingdom,23,1,30.0,30.0,1,0,0.0,4,1,1,6,New / Promising,At-Risk,3.64
15658,United Kingdom,190,8,2117.27,264.66,79,546,77.6,2,4,4,10,Loyal,Loyal,296.96
15659,United Kingdom,44,3,532.49,177.5,14,609,304.0,4,3,2,9,Regular,Loyal,6.0
15660,United Kingdom,25,15,2603.69,173.58,73,647,45.8,4,5,4,13,Champions,Loyal,501.25
15661,United Kingdom,317,8,1215.95,151.99,27,261,36.9,2,4,4,10,Loyal,Loyal,21.62
15662,United Kingdom,661,2,283.73,141.86,12,77,77.0,1,2,1,4,Lost,At-Risk,10.95
15663,United Kingdom,106,1,138.14,138.14,9,0,0.0,3,1,1,5,Regular,At-Risk,0.89
15664,United Kingdom,51,4,1231.53,307.88,53,598,199.0,4,3,4,11,Regular,Loyal,6.28
15665,United Kingdom,168,5,3987.07,797.41,163,466,116.2,3,4,5,12,Loyal,VIP,351.6
15666,United Kingdom,472,2,632.9399999999999,316.47,62,23,23.0,1,2,3,6,Lost,Occasional,11.31
15667,United Kingdom,40,1,301.32,301.32,13,0,0.0,4,1,2,7,New / Promising,At-Risk,10.44
15668,United Kingdom,218,1,76.32,76.32,1,0,0.0,2,1,1,4,Lost,At-Risk,0.91
15669,United Kingdom,40,4,684.34,171.08,31,223,74.0,4,3,3,10,Regular,Loyal,20.48
15670,United Kingdom,297,2,325.2,162.6,19,259,259.0,2,2,2,6,Lost,At-Risk,14.74
15671,United Kingdom,19,7,2657.13,379.59,52,252,41.5,5,4,4,13,Champions,Loyal,372.71
15672,United Kingdom,725,1,45.3,45.3,3,0,0.0,1,1,1,3,Lost,At-Risk,0.77
15673,United Kingdom,88,9,6204.32,689.37,177,567,70.2,3,5,5,13,Loyal,VIP,917.05
15674,United Kingdom,73,12,6613.5199999999995,551.13,261,657,59.3,3,5,5,13,Loyal,VIP,483.26
15675,United Kingdom,81,4,542.04,135.51,32,322,107.3,3,3,2,8,Regular,Loyal,37.45
15676,United Kingdom,19,3,3435.7599999999998,1145.25,191,265,132.0,5,3,5,13,Regular,VIP,419.07
15677,United Kingdom,49,3,1305.6299999999999,435.21,63,414,207.0,4,3,4,11,Regular,Loyal,3.99
15678,United Kingdom,53,3,1825.94,608.65,77,469,234.5,4,3,4,11,Regular,Loyal,3.59
15679,United Kingdom,24,4,781.28,195.32,98,158,52.3,4,3,3,10,Regular,Loyal,18.46
15680,United Kingdom,9,10,4028.69,402.87,155,728,80.3,5,5,5,15,Champions,VIP,1426.08
15681,United Kingdom,25,14,2989.7,213.55,48,539,41.2,4,5,5,14,Champions,Loyal,573.11
15682,United Kingdom,599,2,318.24,159.12,25,88,88.0,1,2,2,5,Lost,At-Risk,10.12
15683,United Kingdom,117,2,524.54,262.27,25,356,356.0,3,2,2,7,Regular,Occasional,9.43
15684,United Kingdom,547,3,173.95,57.98,9,188,93.5,1,3,1,5,Regular,At-Risk,16.84
15685,United Kingdom,450,1,55.980000000000004,55.98,17,0,0.0,1,1,1,3,Lost,At-Risk,4.4
15686,United Kingdom,420,1,90.0,90.0,1,0,0.0,1,1,1,3,Lost,At-Risk,1.0
15687,United Kingdom,9,9,2993.1,332.57,119,321,39.6,5,5,5,15,Champions,VIP,460.09
15688,United Kingdom,419,1,190.57,190.57,26,0,0.0,1,1,1,3,Lost,At-Risk,2.16
15689,United Kingdom,120,3,521.03,173.68,20,497,248.5,3,3,2,8,Regular,At-Risk,45.9
15690,United Kingdom,4,2,239.76,119.88,19,96,96.0,5,2,1,8,New / Promising,Loyal,5.28
15691,United Kingdom,252,4,571.3,142.82,12,480,160.0,2,3,2,7,Regular,At-Risk,62.42
15692,United Kingdom,28,1,191.04,191.04,12,0,0.0,4,1,1,6,New / Promising,At-Risk,3.17
15693,United Kingdom,659,1,37.5,37.5,1,0,0.0,1,1,1,3,Lost,At-Risk,0.79
15694,United Kingdom,1,23,9963.48,433.19,54,731,32.7,5,5,5,15,Champions,VIP,3407.86
15695,United Kingdom,267,4,1131.04,282.76,55,414,137.7,2,3,3,8,At-Risk,Occasional,42.46
15696,United Kingdom,33,13,3881.22,298.56,163,650,53.8,4,5,5,14,Champions,VIP,261.73
15697,United Kingdom,690,1,246.75,246.75,14,0,0.0,1,1,1,3,Lost,At-Risk,2.51
15698,United Kingdom,624,1,46.2,46.2,2,0,0.0,1,1,1,3,Lost,At-Risk,0.84
15699,United Kingdom,18,1,309.65,309.65,18,0,0.0,5,1,2,8,New / Promising,Loyal,13.45
15700,United Kingdom,172,2,696.68,348.34,85,1,1.0,3,2,3,8,Regular,Occasional,1.08
15701,United Kingdom,2,4,1529.0,382.25,193,108,35.7,5,3,4,12,Regular,Loyal,153.75
15702,Nigeria,476,1,112.57,112.57,29,0,0.0,1,1,1,3,Lost,At-Risk,3.08
15703,United Kingdom,265,1,211.5,211.5,5,0,0.0,2,1,1,4,Lost,At-Risk,3.69
15704,United Kingdom,140,6,3734.66,622.44,129,442,88.2,3,4,5,12,Loyal,VIP,395.39
15705,United Kingdom,201,1,143.1,143.1,6,0,0.0,2,1,1,4,Lost,At-Risk,1.73
15706,United Kingdom,64,4,1060.56,265.14,50,52,16.7,3,3,3,9,Regular,Loyal,52.48
15707,United Kingdom,35,4,916.98,229.24,126,51,16.3,4,3,3,10,Regular,Loyal,80.11
15708,United Kingdom,41,9,3887.15,431.91,135,384,47.6,4,5,5,14,Champions,VIP,732.81
15709,United Kingdom,284,2,327.85,163.92,26,305,305.0,2,2,2,6,Lost,At-Risk,4.77
15710,United Kingdom,417,1,898.87,898.87,110,0,0.0,1,1,3,5,Lost,Occasional,5.09
15711,United Kingdom,557,2,420.25,210.12,25,128,128.0,1,2,2,5,Lost,Occasional,10.52
15712,United Kingdom,9,12,3472.41,289.37,86,729,65.8,5,5,5,15,Champions,VIP,775.99
15713,United Kingdom,143,4,839.64,209.91,48,580,193.0,3,3,3,9,Regular,Loyal,31.83
15714,United Kingdom,12,5,783.96,156.79,45,543,135.5,5,4,3,12,Regular,Loyal,118.75
15715,United Kingdom,556,5,658.02,131.6,33,63,15.8,1,4,3,8,At-Risk,Occasional,17.57
15716,United Kingdom,146,11,2482.74,225.7,187,586,58.1,3,5,4,12,Loyal,VIP,32.82
15717,United Kingdom,234,5,607.0,121.4,17,358,89.0,2,4,3,9,At-Risk,At-Risk,9.16
15718,United Kingdom,540,1,293.79,293.79,18,0,0.0,1,1,2,4,Lost,Occasional,15.15
15719,United Kingdom,33,31,10194.32,328.85,448,705,23.1,4,5,5,14,Champions,VIP,281.16
15720,United Kingdom,24,2,739.22,369.61,152,525,525.0,4,2,3,9,New / Promising,Loyal,15.4
15721,United Kingdom,12,1,471.4,471.4,80,0,0.0,5,1,2,8,New / Promising,Loyal,22.54
15722,United Kingdom,36,11,5234.0,475.82,91,604,60.0,4,5,5,14,Champions,VIP,1270.75
15723,United Kingdom,365,4,930.7,232.68,108,209,69.3,2,3,3,8,At-Risk,Occasional,25.69
15724,United Kingdom,201,3,310.85,103.62,17,199,99.5,2,3,2,7,Regular,At-Risk,16.62
15725,United Kingdom,15,1,415.25,415.25,32,0,0.0,5,1,2,8,New / Promising,Loyal,14.37
15726,United Kingdom,390,1,321.91,321.91,23,0,0.0,2,1,2,5,Lost,Occasional,12.61
15727,United Kingdom,17,15,9371.71,624.78,426,668,47.2,5,5,5,15,Champions,VIP,162.77
15728,United Kingdom,380,2,544.6,272.3,10,64,64.0,2,2,2,6,Lost,Occasional,10.13
15729,United Kingdom,213,3,192.55,64.18,10,190,95.0,2,3,1,6,Regular,At-Risk,5.14
15730,United Kingdom,66,5,1726.58,345.32,102,365,91.0,3,4,4,11,Loyal,Loyal,188.23
15731,United Kingdom,554,1,125.3,125.3,8,0,0.0,1,1,1,3,Lost,At-Risk,0.98
15732,United Kingdom,212,10,1543.97,154.4,53,461,50.8,2,5,4,11,Loyal,Loyal,14.08
15733,United Kingdom,283,1,162.3,162.3,10,0,0.0,2,1,1,4,Lost,At-Risk,1.59
15734,United Kingdom,115,4,2263.3,565.83,36,432,143.7,3,3,4,10,Regular,Occasional,33.53
15735,United Kingdom,421,1,327.68,327.68,19,0,0.0,1,1,2,4,Lost,Occasional,11.6
15736,United Kingdom,435,2,1767.12,883.56,95,0,0.0,1,2,4,7,Lost,Occasional,9.03
15737,United Kingdom,15,8,1188.12,148.51,60,228,32.3,5,4,3,12,Regular,Loyal,145.58
15738,United Kingdom,19,41,13043.32,318.13,70,710,17.2,5,5,5,15,Champions,VIP,2420.31
15739,United Kingdom,66,1,449.12,449.12,8,0,0.0,3,1,2,6,Regular,Occasional,4.2
15740,United Kingdom,49,1,154.88,154.88,9,0,0.0,4,1,1,6,New / Promising,At-Risk,3.47
15741,United Kingdom,458,2,208.62,104.31,11,160,160.0,1,2,1,4,Lost,At-Risk,24.53
15742,United Kingdom,619,1,156.87,156.87,41,0,0.0,1,1,1,3,Lost,At-Risk,1.63
15743,United Kingdom,16,4,775.96,193.99,59,168,56.0,5,3,3,11,Regular,Loyal,46.84
15744,United Kingdom,78,1,34.8,34.8,3,0,0.0,3,1,1,5,Regular,At-Risk,0.25
15745,United Kingdom,19,4,1094.59,273.65,57,217,72.0,5,3,3,11,Regular,Loyal,37.16
15746,United Kingdom,134,1,196.88,196.88,28,0,0.0,3,1,1,5,Regular,At-Risk,1.78
15747,United Kingdom,13,9,2499.81,277.76,116,678,84.2,5,5,4,14,Champions,VIP,217.95
15748,United Kingdom,40,3,609.81,203.27,34,408,204.0,4,3,3,10,Regular,Loyal,17.43
15749,United Kingdom,235,3,44534.3,14844.77,5,97,48.5,2,3,5,10,At-Risk,Occasional,2.74
15750,United Kingdom,3,18,6452.99,358.5,388,735,42.7,5,5,5,15,Champions,VIP,554.05
15751,United Kingdom,461,11,1380.44,125.49,90,272,27.0,1,5,4,10,Loyal,Loyal,21.8
15752,United Kingdom,40,9,3924.91,436.1,359,417,51.6,4,5,5,14,Champions,VIP,422.37
15753,United Kingdom,305,1,79.2,79.2,1,0,0.0,2,1,1,4,Lost,At-Risk,0.22
15754,United Kingdom,51,9,3037.61,337.51,114,604,75.0,4,5,5,14,Champions,VIP,409.34
15755,United Kingdom,10,17,5993.12,352.54,281,725,44.9,5,5,5,15,Champions,VIP,1108.8
15756,United Kingdom,61,4,528.01,132.0,160,187,62.3,3,3,2,8,Regular,Loyal,5.56
15757,United Kingdom,66,6,2940.36,490.06,162,481,96.0,3,4,5,12,Loyal,VIP,138.79
15758,United Kingdom,25,1,205.25,205.25,9,0,0.0,4,1,1,6,New / Promising,At-Risk,3.13
15759,United Kingdom,218,7,830.93,118.7,10,519,86.2,2,4,3,9,At-Risk,At-Risk,6.02
15761,United Kingdom,443,1,143.05,143.05,5,0,0.0,1,1,1,3,Lost,At-Risk,2.54
15762,United Kingdom,65,2,583.75,291.88,37,12,12.0,3,2,2,7,Regular,Occasional,9.29
15763,United Kingdom,32,2,1086.92,543.46,58,45,45.0,4,2,3,9,New / Promising,Loyal,7.86
15764,United Kingdom,88,8,4503.08,562.88,187,390,55.6,3,4,5,12,Loyal,VIP,164.42
15765,United Kingdom,667,1,370.63,370.63,25,0,0.0,1,1,2,4,Lost,Occasional,8.52
15766,United Kingdom,64,3,831.0600000000001,277.02,21,618,308.5,3,3,3,9,Regular,Loyal,13.89
15768,United Kingdom,116,34,15308.89,450.26,437,620,18.4,3,5,5,13,Loyal,VIP,16.52
15769,United Kingdom,7,46,88612.52,1926.36,26,721,15.6,5,5,5,15,Champions,VIP,15519.24
15770,United Kingdom,613,1,321.45,321.45,18,0,0.0,1,1,2,4,Lost,Occasional,7.11
15771,United Kingdom,604,3,1006.54,335.51,26,89,44.5,1,3,3,7,At-Risk,Occasional,7.16
15772,United Kingdom,418,1,280.88,280.88,16,0,0.0,1,1,1,3,Lost,Occasional,5.13
15773,United Kingdom,6,2,774.52,387.26,46,403,403.0,5,2,3,10,New / Promising,Loyal,31.18
15774,United Kingdom,69,6,1287.09,214.52,87,587,117.2,3,4,4,11,Loyal,Loyal,49.16
15775,United Kingdom,245,2,150.5,75.25,9,386,386.0,2,2,1,5,Lost,At-Risk,17.85
15776,United Kingdom,133,1,241.62,241.62,18,0,0.0,3,1,1,5,Regular,At-Risk,3.33
15777,United Kingdom,241,7,1762.61,251.8,29,327,54.2,2,4,4,10,Loyal,Occasional,31.03
